name,weather,humidity,temp,speed,grnd_level,dt,hour
2054,Biloli,Clouds,88,296.88,7.13,961,2024-07-26 16:38:00,16
2055,Boisar,Clouds,87,300.48,8.46,1000,2024-07-26 16:38:00,16
2056,Borgaon Manju,Clouds,84,299.48,7.14,966,2024-07-26 16:38:01,16
2057,Borivali,Haze,84,302.05,5.66,1001,2024-07-26 16:38:01,16
2058,Breach Candy,Haze,84,302.09,5.66,1002,2024-07-26 16:38:01,16
2059,Buldāna,Clouds,80,297.94,6.86,929,2024-07-26 16:38:02,16
2060,Chākan,Clouds,81,298.64,10.19,934,2024-07-26 16:38:02,16
2061,Chalisgaon,Clouds,61,302.9,10.78,963,2024-07-26 16:34:01,16
2062,Chānda,Rain,88,298.9,6.37,978,2024-07-26 16:38:03,16
2063,Chandgad,Clouds,94,298.53,5.13,928,2024-07-26 16:38:04,16
2064,Chāndor,Clouds,77,297.56,10.15,917,2024-07-26 16:38:04,16
2065,Chānda,Rain,88,298.9,6.37,978,2024-07-26 16:38:05,16
2066,Chāndur,Rain,81,300.22,8.02,971,2024-07-26 16:38:05,16
2067,Chāndūr Bāzār,Clouds,92,298.0,5.44,957,2024-07-26 16:38:05,16
2068,Chicholi,Rain,90,299.51,4.55,965,2024-07-26 16:38:06,16
2069,Chinchani,Clouds,87,300.75,8.83,1001,2024-07-26 16:38:08,16
2070,Chinchpokli,Mist,84,302.16,5.66,1002,2024-07-26 16:38:08,16
2071,Chiplūn,Clouds,80,302.09,4.59,1004,2024-07-26 16:38:09,16
2072,Chopda,Clouds,78,301.66,8.55,978,2024-07-26 16:38:09,16
2073,Dābhol,Clouds,82,301.21,7.13,990,2024-07-26 16:38:10,16
2074,Dāhānu,Clouds,87,300.67,8.57,1001,2024-07-26 16:38:10,16
2075,Dapoli,Clouds,82,300.99,6.72,986,2024-07-26 16:38:11,16
2076,Dārwha,Clouds,80,300.63,7.41,961,2024-07-26 16:38:12,16
2077,Daryāpur,Clouds,81,300.22,8.53,968,2024-07-26 16:38:14,16
2078,Dattāpur,Rain,88,298.81,7.45,967,2024-07-26 16:38:15,16
2079,Daulatabad,Clouds,69,301.05,10.94,936,2024-07-26 16:38:15,16
2080,Daund,Clouds,66,299.69,8.48,947,2024-07-26 16:38:16,16
2081,Deccan Gymkhana,Clouds,76,299.43,9.18,942,2024-07-26 16:38:16,16
2082,Dehu,Clouds,83,298.6,9.41,939,2024-07-26 16:38:18,16
2083,Deolāli,Clouds,82,299.14,10.61,940,2024-07-26 16:38:18,16
2084,Deoli,Clouds,67,304.38,4.19,959,2024-07-26 16:38:18,16
2085,Deūlgaon Rāja,Clouds,70,300.7,10.02,939,2024-07-26 16:36:41,16
2086,Dharangaon,Clouds,71,301.98,8.63,976,2024-07-26 16:38:20,16
2087,Dharmābād,Clouds,89,296.87,7.39,959,2024-07-26 16:38:21,16
2088,Dhārūr,Clouds,81,295.9,8.49,922,2024-07-26 16:38:21,16
2089,Dhule,Clouds,65,302.57,9.54,971,2024-07-26 16:38:23,16
2090,Dhule,Clouds,65,302.57,9.54,971,2024-07-26 16:38:23,16
2091,Dīglūr,Clouds,88,296.91,7.41,961,2024-07-26 16:38:24,16
2092,Digras,Rain,77,301.04,7.92,961,2024-07-26 16:38:24,16
2093,Dombivali,Clouds,83,302.12,6.47,1001,2024-07-26 16:38:26,16
2094,Dondaicha,Clouds,70,303.21,11.92,981,2024-07-26 16:38:26,16
2095,Dudhani,Clouds,80,297.94,6.73,953,2024-07-26 16:38:27,16
2096,Durgapur,Haze,75,306.31,3.6,984,2024-07-26 16:38:11,16
2097,Erandol,Clouds,69,302.18,8.32,975,2024-07-26 16:38:28,16
2098,Faizpur,Rain,83,300.2,6.57,975,2024-07-26 16:37:19,16
2099,Fort,Clouds,93,292.51,4.73,1008,2024-07-26 16:38:29,16
2100,Gadhinglaj,Clouds,83,298.05,8.07,935,2024-07-26 16:38:30,16
2101,Gangākher,Clouds,79,298.47,8.31,958,2024-07-26 16:38:31,16
2102,Gangāpur,Clouds,51,308.76,2.91,966,2024-07-26 16:38:31,16
2103,Gevrai,Clouds,69,300.47,8.23,951,2024-07-26 16:38:33,16
2104,Ghargaon,Clouds,72,299.13,10.1,938,2024-07-26 16:38:33,16
2105,Ghātanji,Rain,85,299.5,6.81,968,2024-07-26 16:36:45,16
2106,Ghoti Budrukh,Clouds,91,297.44,8.46,939,2024-07-26 16:38:35,16
2107,Ghugus,Rain,86,299.23,7.2,978,2024-07-26 16:38:35,16
2108,Girgaon,Clouds,83,297.4,7.97,927,2024-07-26 16:38:35,16
2109,Gondiā,Rain,88,300.19,5.38,962,2024-07-26 16:38:36,16
2110,Gorai,Clouds,60,307.18,7.04,991,2024-07-26 16:38:36,16
2111,Goregaon,Clouds,87,300.89,5.22,1002,2024-07-26 16:38:37,16
2112,Guhāgar,Clouds,81,302.02,7.05,1003,2024-07-26 16:38:37,16
2113,Hadgāon,Clouds,81,298.73,9.27,955,2024-07-26 16:38:39,16
2114,Harnai,Clear,37,309.29,3.18,903,2024-07-26 16:38:40,16
2115,Hinganghāt,Clouds,88,299.33,6.01,975,2024-07-26 16:38:40,16
2116,Hingoli,Clouds,76,299.82,9.04,949,2024-07-26 16:38:41,16
2117,Hīrāpur Hamesha,Rain,89,299.52,4.77,960,2024-07-26 16:38:41,16
2118,Hīrāpur Hamesha,Rain,89,299.52,4.77,960,2024-07-26 16:38:42,16
2119,Ichalkaranji,Clouds,77,299.53,9.63,944,2024-07-26 16:38:44,16
2120,Igatpuri,Clouds,92,296.97,7.52,939,2024-07-26 16:38:44,16
2121,Indāpur,Clouds,89,300.28,4.84,1002,2024-07-26 16:38:44,16
2122,Jaisingpur,Clouds,77,299.56,9.9,945,2024-07-26 16:38:44,16
2123,Jalgaon,Clouds,78,300.48,7.04,975,2024-07-26 16:38:46,16
2124,Jalgaon Jamod,Rain,85,299.24,6.08,966,2024-07-26 16:38:46,16
2125,Jalkot,Clear,40,311.18,3.92,915,2024-07-26 16:38:46,16
2126,Jālna,Rain,70,300.72,9.07,946,2024-07-26 16:38:47,16
2127,Jamkhed,Clouds,78,297.3,8.81,937,2024-07-26 16:38:47,16
2128,Giohar,Clouds,46,303.64,8.97,1001,2024-07-26 16:38:49,16
2129,Jaysingpur,Clouds,77,299.58,9.94,944,2024-07-26 16:38:49,16
2130,Jejūri,Clouds,76,297.24,8.09,926,2024-07-26 16:38:49,16
2131,Jintūr,Rain,78,299.03,7.23,952,2024-07-26 16:38:50,16
2132,Juhu,Mist,84,302.2,5.66,1003,2024-07-26 16:38:51,16
2133,Junnar,Clouds,83,298.19,9.01,928,2024-07-26 16:38:51,16
2134,Kadegaon,Clouds,80,297.76,7.38,929,2024-07-26 16:38:51,16
2135,Kadus,Clouds,85,298.07,9.09,932,2024-07-26 16:38:52,16
2136,Kāgal,Clouds,80,298.95,8.7,944,2024-07-26 16:38:52,16
2137,Kaij,Clouds,82,296.26,8.53,928,2024-07-26 16:38:52,16
2138,Kalamb,Clouds,79,299.23,9.93,934,2024-07-26 16:38:53,16
2139,Kalamboli,Clouds,85,302.18,7.01,1003,2024-07-26 16:38:54,16
2140,Kalamnūri,Rain,77,299.65,9.35,950,2024-07-26 16:38:54,16
2141,Kalas,Clouds,70,298.28,7.77,942,2024-07-26 16:38:55,16
2142,Kalmeshwar,Rain,90,300.94,6.38,960,2024-07-26 16:38:56,16
2143,Kālundri,Clouds,86,302.15,6.8,1002,2024-07-26 16:38:57,16
2144,Kalyān,Clouds,83,302.12,6.29,1001,2024-07-26 16:34:18,16
2145,Kalyani Nagar,Clouds,74,299.75,9.75,942,2024-07-26 16:38:57,16
2146,Kamargaon,Clouds,93,295.43,4.45,923,2024-07-26 16:38:57,16
2147,Kamptee,Rain,86,301.32,6.63,966,2024-07-26 16:38:58,16
2148,Kāndri,Rain,87,300.91,5.63,959,2024-07-26 16:39:00,16
2149,Kankauli,Rain,81,301.39,5.58,1001,2024-07-26 16:39:00,16
2150,Kannad,Clouds,68,300.51,10.6,932,2024-07-26 16:39:00,16
2151,Karad,Clouds,82,298.15,6.14,942,2024-07-26 16:39:01,16
2152,Karajagi,Clouds,72,299.64,7.91,953,2024-07-26 16:39:01,16
2153,Kāranja,Rain,81,299.88,7.9,953,2024-07-26 16:39:01,16
2154,Karjat,Clouds,90,300.46,5.36,998,2024-07-26 16:34:15,16
2155,Karmāla,Clouds,74,298.03,8.02,943,2024-07-26 16:39:02,16
2156,Kasara,Clouds,91,298.68,6.48,971,2024-07-26 16:39:02,16
2157,Kati,Clouds,91,295.88,2.52,966,2024-07-26 16:39:03,16
2158,Kātol,Clouds,93,298.12,6.66,952,2024-07-26 16:39:03,16
2159,Khadki,Clouds,76,299.5,9.56,942,2024-07-26 16:39:04,16
2160,Khalapur,Clouds,90,300.35,5.26,996,2024-07-26 16:39:04,16
2161,Khāmgaon,Clouds,81,299.85,6.57,963,2024-07-26 16:39:06,16
2162,Khānāpur,Clouds,86,298.94,7.59,935,2024-07-26 16:39:06,16
2163,Khandala,Clouds,76,296.91,5.36,922,2024-07-26 16:39:06,16
2164,Khāpa,Rain,89,301.12,5.64,962,2024-07-26 16:39:07,16
2165,Kharakvasla,Clouds,81,298.76,8.27,941,2024-07-26 16:39:07,16
2166,Kharda,Clouds,87,296.42,7.47,947,2024-07-26 16:39:07,16
2167,Kharghar,Clouds,85,302.14,7.22,1002,2024-07-26 16:39:08,16
2168,Khed,Clouds,83,301.73,4.96,1002,2024-07-26 16:39:09,16
2169,Khetia,Clouds,74,302.56,7.86,976,2024-07-26 16:39:09,16
2170,Khoni,Clear,58,301.7,3.6,989,2024-07-26 16:39:09,16
2171,Khopoli,Clouds,92,299.28,5.38,981,2024-07-26 16:39:10,16
2172,Khuldābād,Clouds,70,299.66,10.94,914,2024-07-26 16:39:10,16
2173,Kinwat,Clouds,86,298.45,8.38,966,2024-07-26 16:39:10,16
2174,Kodoli,Clouds,88,297.63,6.7,944,2024-07-26 16:39:11,16
2175,Kolhāpur,Clouds,84,298.29,7.7,944,2024-07-26 16:39:11,16
2176,Kondalwādi,Clouds,89,296.9,7.18,961,2024-07-26 16:39:11,16
2177,Kondhali,Clouds,91,300.16,7.02,947,2024-07-26 16:39:12,16
2178,Kopar Khairane,Mist,84,302.16,5.66,1002,2024-07-26 16:39:12,16
2179,Kopargaon,Clouds,65,301.82,11.98,947,2024-07-26 16:39:14,16
2180,Korādi,Haze,94,301.16,3.09,963,2024-07-26 16:39:14,16
2181,Koregaon,Clouds,71,300.07,10.81,942,2024-07-26 16:39:14,16
2182,Kudāl,Clouds,81,301.4,6.28,1003,2024-07-26 16:39:16,16
2183,Kurandvād,Clouds,74,300.04,10.08,946,2024-07-26 16:39:17,16
2184,Kurduvādi,Clouds,81,297.12,6.55,947,2024-07-26 16:39:17,16
2185,Kusumba,Clouds,83,300.19,6.23,968,2024-07-26 16:39:18,16
2186,Lānja,Clouds,83,300.63,5.61,989,2024-07-26 16:39:19,16
2187,Lāsalgaon,Clouds,73,299.77,11.54,937,2024-07-26 16:39:19,16
2188,Latur,Clouds,84,296.34,7.46,933,2024-07-26 16:39:19,16
2189,Lavasa,Clouds,93,295.88,5.48,925,2024-07-26 16:39:20,16
2190,Lohogaon,Clouds,74,299.46,10.07,937,2024-07-26 16:39:20,16
2191,Lonār,Clouds,74,299.86,9.39,937,2024-07-26 16:39:20,16
2192,Lonavla,Clouds,93,296.49,6.17,935,2024-07-26 16:39:21,16
2193,Mahābaleshwar,Clouds,89,291.97,4.93,858,2024-07-26 16:38:43,16
2194,Mahād,Clouds,87,301.05,4.78,1004,2024-07-26 16:39:22,16
2195,Maindargi,Clouds,81,297.72,7.43,953,2024-07-26 16:39:23,16
2196,Mājalgaon,Clouds,79,297.99,7.74,955,2024-07-26 16:39:23,16
2197,Mākhjan,Clouds,78,301.67,5.04,988,2024-07-26 16:39:25,16
2198,Malegaon,Clouds,69,300.9,10.22,949,2024-07-26 16:39:26,16
2199,Malkāpur,Rain,84,299.44,6.09,968,2024-07-26 16:34:46,16
2200,Mālvan,Clouds,82,301.19,9.3,1002,2024-07-26 16:39:28,16
2201,Manchar,Clouds,81,298.8,10.07,922,2024-07-26 16:39:28,16
2202,Mandhal,Clouds,40,311.2,5.62,992,2024-07-26 16:39:29,16
2203,Mandwa,Rain,85,299.6,5.95,967,2024-07-26 16:39:30,16
2204,Mangaon,Clouds,89,300.37,5.05,989,2024-07-26 16:35:10,16
2205,Mangrūl Pīr,Clouds,77,301.01,8.81,949,2024-07-26 16:39:31,16
2206,Mājalgaon,Clouds,80,297.63,7.59,953,2024-07-26 16:36:20,16
2207,Mankhurd,Mist,84,302.16,5.66,1000,2024-07-26 16:39:33,16
2208,Manmād,Clouds,73,299.52,11.41,934,2024-07-26 16:39:33,16
2209,Manor,Clouds,88,300.12,7.48,997,2024-07-26 16:39:34,16
2210,Mansar,Rain,87,301.0,5.8,960,2024-07-26 16:39:34,16
2211,Mānwat,Clouds,82,297.59,7.28,954,2024-07-26 16:39:35,16
2212,Mātherān,Clouds,87,297.3,5.75,989,2024-07-26 16:39:39,16
2213,Mehekar,Clouds,74,300.46,10.11,938,2024-07-26 16:39:40,16
2214,Mehergaon,Clouds,67,301.84,10.64,961,2024-07-26 16:39:42,16
2215,Mehkar,Clouds,74,300.46,10.11,938,2024-07-26 16:39:42,16
2216,Mhasla,Clouds,85,301.31,6.7,995,2024-07-26 16:39:43,16
2217,Mhāsvād,Clouds,81,297.41,10.28,929,2024-07-26 16:39:43,16
2218,Miraj,Clouds,77,299.35,10.31,940,2024-07-26 16:39:44,16
2219,Mohadi,Clouds,80,298.88,11.2,932,2024-07-26 16:39:44,16
2220,Mol,Clear,40,298.69,2.09,1005,2024-07-26 16:39:45,16
2221,Mohpa,Rain,91,300.79,5.98,955,2024-07-26 16:39:46,16
2222,Moram,Clouds,84,296.6,9.04,939,2024-07-26 16:39:48,16
2223,Morsi,Clouds,93,298.31,4.24,951,2024-07-26 16:39:48,16
2224,Mowād,Clouds,94,297.97,4.2,950,2024-07-26 16:39:50,16
2225,Mudkhed,Clouds,84,301.17,8.26,956,2024-07-26 16:39:50,16
2226,Mukher,Clouds,83,297.59,7.59,953,2024-07-26 16:39:51,16
2227,Mūl,Rain,92,298.05,5.21,974,2024-07-26 16:39:51,16
2228,Mumbai,Mist,84,302.14,5.66,1002,2024-07-26 16:36:21,16
2229,Murbād,Clouds,83,301.38,6.4,993,2024-07-26 16:39:54,16
2230,Murgūd,Clouds,86,297.93,6.81,931,2024-07-26 16:39:57,16
2231,Murtajāpur,Clouds,86,299.07,6.92,965,2024-07-26 16:39:57,16
2232,Murum,Clouds,50,289.74,4.57,983,2024-07-26 16:40:04,16
2233,Nagapur,Clouds,76,300.18,12.19,936,2024-07-26 16:40:07,16
2234,Nāgothana,Clouds,90,299.96,4.0,993,2024-07-26 16:40:07,16
2235,Nagpur,Haze,94,301.16,3.09,964,2024-07-26 16:40:06,16
2236,Nagpur,Haze,94,301.19,3.09,964,2024-07-26 16:40:10,16
2237,Naldurg,Clouds,84,296.58,8.96,941,2024-07-26 16:40:12,16
2238,Nampur,Clouds,74,299.22,7.75,934,2024-07-26 16:40:13,16
2239,Nāndgaon,Clouds,68,301.1,11.78,943,2024-07-26 16:35:44,16
2240,Nāndūra Buzurg,Rain,84,299.57,6.2,968,2024-07-26 16:40:17,16
2241,Nāndūra Buzurg,Rain,84,299.57,6.2,968,2024-07-26 16:40:17,16
2242,Nandurbar,Clouds,77,301.71,11.94,976,2024-07-26 16:40:18,16
2243,Narayangaon,Clouds,78,299.15,9.94,920,2024-07-26 16:40:18,16
2244,Narkhed,Clouds,95,298.06,4.47,950,2024-07-26 16:40:23,16
2245,Nashik,Clouds,85,298.73,10.06,930,2024-07-26 16:35:46,16
2246,Nashik,Clouds,85,298.73,10.06,930,2024-07-26 16:40:25,16
2247,Navi Mumbai,Mist,84,302.12,5.66,1000,2024-07-26 16:40:27,16
2248,Neral,Clouds,87,301.94,5.5,987,2024-07-26 16:40:28,16
2249,Nerur,Clouds,40,307.78,9.99,988,2024-07-26 16:40:28,16
2250,Nevasa,Clouds,61,302.21,9.81,947,2024-07-26 16:40:29,16
2251,Nilanga,Clouds,87,296.05,7.19,935,2024-07-26 16:40:30,16
2252,Nipāni,Clouds,78,299.14,9.16,936,2024-07-26 16:40:30,16
2253,Niphad,Clouds,72,300.45,12.27,938,2024-07-26 16:40:31,16
2254,Osmanabad,Clouds,75,297.96,9.05,934,2024-07-26 16:40:32,16
2255,Ozar,Clouds,79,299.29,11.55,934,2024-07-26 16:40:33,16
2256,Pabal,Clouds,76,299.07,11.55,933,2024-07-26 16:40:33,16
2257,Pāchora,Clouds,61,303.62,9.21,965,2024-07-26 16:40:34,16
2258,Paithan,Clouds,69,301.97,6.68,949,2024-07-26 16:40:36,16
2259,Pālghar,Clouds,87,300.76,8.51,1000,2024-07-26 16:40:37,16
2260,Pānchgani,Clouds,88,294.93,5.43,903,2024-07-26 16:40:39,16
2261,Pandharpur,Clouds,79,297.76,7.39,951,2024-07-26 16:40:40,16
2262,Pandhurli,Clouds,81,299.46,11.17,925,2024-07-26 16:40:40,16
2263,Panhāla,Clouds,91,296.77,6.17,933,2024-07-26 16:40:41,16
2264,Panvel,Clouds,85,302.19,7.47,1000,2024-07-26 16:40:22,16
2265,Parbhani,Clouds,85,297.25,7.44,956,2024-07-26 16:40:42,16
2266,Parel,Rain,84,300.79,7.59,996,2024-07-26 16:40:42,16
2267,Parli Vaijnāth,Clouds,80,297.83,8.36,944,2024-07-26 16:40:43,16
2268,Parola,Clouds,64,303.12,8.7,972,2024-07-26 16:40:44,16
2269,Partūr,Rain,68,300.92,9.02,948,2024-07-26 16:40:45,16
2270,Patan,Clouds,74,300.36,4.12,840,2024-07-26 16:40:45,16
2271,Pāthardi,Clouds,75,298.62,6.76,936,2024-07-26 16:40:46,16
2272,Pāthri,Clouds,83,297.31,7.23,955,2024-07-26 16:40:47,16
2273,Pātūr,Rain,70,301.91,9.03,957,2024-07-26 16:37:01,16
2274,Paturda,Clouds,84,299.66,6.66,969,2024-07-26 16:40:48,16
2275,Pawni,Rain,89,299.42,6.27,969,2024-07-26 16:40:49,16
2276,Pawni,Rain,89,299.42,6.27,969,2024-07-26 16:40:49,16
2277,Pedgaon,Clouds,67,299.53,8.4,943,2024-07-26 16:40:50,16
2278,Pen,Clouds,88,302.17,6.01,997,2024-07-26 16:40:51,16
2279,Phaltan,Clouds,74,297.52,5.95,935,2024-07-26 16:40:51,16
2280,Pimpalgaon Raja,Clouds,83,299.52,6.18,964,2024-07-26 16:40:54,16
2281,Pimpri,Clouds,80,298.93,9.3,933,2024-07-26 16:40:55,16
2282,Pimpri-Chinchwad,Clouds,80,298.93,9.3,933,2024-07-26 16:40:55,16
2283,Pīpri,Haze,78,301.47,5.66,937,2024-07-26 16:40:56,16
2284,Powai,Mist,84,301.92,5.66,1000,2024-07-26 16:39:12,16
2285,Prakasha,Clouds,74,302.86,11.18,982,2024-07-26 16:40:57,16
2286,Pulgaon,Rain,88,298.87,7.21,967,2024-07-26 16:40:58,16
2287,Pune,Clouds,73,299.88,9.63,931,2024-07-26 16:36:49,16
2288,Puntamba,Clouds,64,301.89,10.95,944,2024-07-26 16:41:00,16
2289,Pūrna,Clouds,84,301.09,7.28,959,2024-07-26 16:41:02,16
2290,Pusad,Rain,75,301.13,8.92,954,2024-07-26 16:41:02,16
2291,Rahimatpur,Clouds,86,296.71,7.37,922,2024-07-26 16:41:07,16
2292,Rāhuri,Clouds,67,300.9,8.88,939,2024-07-26 16:41:07,16
2293,Raigarh,Clouds,81,301.79,6.08,967,2024-07-26 16:41:08,16
2294,Rājāpur,Clouds,53,308.57,1.99,981,2024-07-26 16:41:11,16
2295,Rājgurunagar,Clouds,82,298.85,10.34,927,2024-07-26 16:41:12,16
2296,Rājur,Rain,88,298.69,7.03,974,2024-07-26 16:41:13,16
2297,Rājūra,Rain,83,300.21,7.06,973,2024-07-26 16:41:13,16
2298,Rāmtek,Rain,87,300.57,5.57,960,2024-07-26 16:41:15,16
2299,Ratnagiri,Clouds,83,301.39,7.51,1000,2024-07-26 16:41:15,16
2300,Rāver,Rain,83,300.26,6.04,966,2024-07-26 16:41:16,16
2301,Revadanda,Clouds,88,300.64,6.37,996,2024-07-26 16:41:18,16
2302,Risod,Clouds,72,300.23,9.73,942,2024-07-26 16:41:20,16
2303,Roha,Clouds,90,299.51,4.55,994,2024-07-26 16:41:20,16
2304,Selu,Rain,75,299.54,7.68,953,2024-07-26 16:41:21,16
2305,Sakri,Rain,48,310.17,4.14,986,2024-07-26 16:41:22,16
2306,Sangameshwar,Clouds,81,300.35,4.77,983,2024-07-26 16:41:24,16
2307,Sangamner,Clouds,71,300.73,9.79,929,2024-07-26 16:41:24,16
2308,Sangli,Clouds,80,299.01,9.66,942,2024-07-26 16:41:25,16
2309,Sāngola,Clouds,75,299.09,8.49,946,2024-07-26 16:41:25,16
2310,Saoli,Rain,91,298.36,5.34,976,2024-07-26 16:41:26,16
2311,Saoner,Rain,90,301.07,5.53,957,2024-07-26 16:41:27,16
2312,Sarangkheda,Clouds,71,303.28,12.57,983,2024-07-26 16:41:27,16
2313,Saswad,Clouds,76,297.25,9.0,926,2024-07-26 16:41:28,16
2314,Satānā,Clouds,80,298.11,7.67,928,2024-07-26 16:41:28,16
2315,Satara,Clouds,88,295.7,6.67,919,2024-07-26 16:41:29,16
2316,Satara,Clouds,73,299.88,9.63,931,2024-07-26 16:41:29,16
2317,Sāvantvādi,Clouds,80,300.09,5.42,996,2024-07-26 16:41:31,16
2318,Sāvda,Rain,83,300.06,6.58,968,2024-07-26 16:41:31,16
2319,Selu,Rain,75,299.54,7.68,953,2024-07-26 16:41:21,16
2320,Sevagram,Rain,88,298.96,7.07,969,2024-07-26 16:41:34,16
2321,Shāhāda,Clouds,73,302.89,10.69,978,2024-07-26 16:41:36,16
2322,Shāhāpur,Clouds,86,300.4,5.76,994,2024-07-26 16:41:36,16
2323,Shegaon,Clouds,84,299.73,6.11,968,2024-07-26 16:41:38,16
2324,Shikrapur,Clouds,70,300.0,11.33,936,2024-07-26 16:41:39,16
2325,Shiraguppi,Clouds,69,300.82,10.26,940,2024-07-26 16:41:39,16
2326,Shirdi,Clouds,64,301.62,11.01,943,2024-07-26 16:39:17,16
2327,Shirgaon,Clouds,87,300.82,8.79,1000,2024-07-26 16:41:41,16
2328,Shirol,Clouds,74,299.94,10.37,941,2024-07-26 16:41:41,16
2329,Shirpur,Clouds,72,302.71,10.72,978,2024-07-26 16:41:42,16
2330,Shirud,Clouds,80,299.1,2.17,981,2024-07-26 16:41:42,16
2331,Shirwal,Clouds,79,297.75,6.06,918,2024-07-26 16:41:44,16
2332,Shivaji Nagar,Clouds,73,299.88,9.63,931,2024-07-26 16:41:44,16
2333,Shrīgonda,Clouds,69,299.2,8.78,940,2024-07-26 16:41:45,16
2334,Sillod,Clouds,70,300.47,9.89,931,2024-07-26 16:41:46,16
2335,Sindi,Rain,87,301.64,7.05,969,2024-07-26 16:41:48,16
2336,Sindkheda,Clouds,69,303.29,11.39,979,2024-07-26 16:41:48,16
2337,Sennar,Clouds,49,305.3,8.11,960,2024-07-26 16:41:49,16
2338,Sirūr,Clouds,71,299.95,11.73,933,2024-07-26 16:41:50,16
2339,Solapur,Clouds,81,297.16,8.65,951,2024-07-26 16:41:51,16
2340,Sonala,Clouds,88,296.15,7.03,937,2024-07-26 16:41:52,16
2341,Sonegaon,Clouds,87,299.13,6.57,972,2024-07-26 16:41:52,16
2342,Songir,Clouds,80,300.78,11.02,969,2024-07-26 16:41:53,16
2343,Sonvad,Clouds,73,302.9,11.22,980,2024-07-26 16:41:53,16
2344,Soygaon,Clouds,64,302.38,9.48,952,2024-07-26 16:41:55,16
2345,Srīvardhan,Clouds,85,301.61,7.39,998,2024-07-26 16:41:55,16
2346,Surgāna,Clouds,86,297.41,5.33,947,2024-07-26 16:41:56,16
2347,Talegaon Dābhāde,Clouds,87,297.77,8.87,929,2024-07-26 16:39:23,16
2348,Talegaon Dhamdhere,Clouds,70,300.08,11.28,936,2024-07-26 16:42:01,16
2349,Taloda,Clouds,78,302.24,10.0,977,2024-07-26 16:42:02,16
2350,Tārāpur,Clouds,87,300.62,8.98,999,2024-07-26 16:42:03,16
2351,Tāsgaon,Clouds,82,298.39,9.22,937,2024-07-26 16:42:04,16
2352,Telhāra,Clouds,84,299.54,6.97,964,2024-07-26 16:42:04,16
2353,Thalner,Clouds,72,302.55,9.74,979,2024-07-26 16:42:05,16
2354,Thāne,Mist,84,302.1,5.66,998,2024-07-26 16:42:05,16
2355,Trimbak,Clouds,95,295.89,8.34,933,2024-07-26 16:42:06,16
2356,Tuljāpur,Clouds,84,296.48,7.47,939,2024-07-26 16:42:07,16
2357,Tumsar,Rain,89,299.49,4.79,965,2024-07-26 16:42:07,16
2358,Udgīr,Clouds,89,295.18,7.12,938,2024-07-26 16:42:08,16
2359,Ulhasnagar,Clouds,83,302.15,6.2,998,2024-07-26 16:42:08,16
2360,Umarga,Clouds,84,296.64,8.66,938,2024-07-26 16:42:09,16
2361,Umarkhed,Clouds,81,298.52,8.91,956,2024-07-26 16:42:10,16
2362,Umred,Rain,89,301.31,6.0,965,2024-07-26 16:42:10,16
2363,Uran,Clouds,86,302.13,8.22,1001,2024-07-26 16:42:11,16
2364,Uruli Kanchan,Clouds,65,300.56,10.12,934,2024-07-26 16:42:11,16
2365,Wageningen,Clouds,91,292.57,4.12,1008,2024-07-26 16:40:12,16
2366,Vadgaon,Clouds,64,302.94,9.39,969,2024-07-26 16:42:12,16
2367,Vaijāpur,Clouds,63,302.03,12.87,941,2024-07-26 16:42:13,16
2368,Vairag,Clouds,84,296.96,6.78,947,2024-07-26 16:42:14,16
2369,Valsang,Clouds,81,296.99,8.48,951,2024-07-26 16:42:15,16
2370,Varangaon,Rain,82,299.72,6.68,972,2024-07-26 16:42:16,16
2371,Vashi,Mist,84,302.16,5.66,1000,2024-07-26 16:42:16,16
2372,Vasind,Clouds,85,300.65,6.06,994,2024-07-26 16:42:17,16
2373,Vatul,Clouds,76,302.32,11.65,983,2024-07-26 16:42:17,16
2374,Vengurla,Clouds,79,301.47,8.78,1005,2024-07-26 16:42:19,16
2375,Vinchur,Clouds,71,300.17,12.08,936,2024-07-26 16:42:23,16
2376,Virār,Clouds,84,302.16,7.99,1000,2024-07-26 16:42:24,16
2377,Vite,Clouds,77,298.31,9.34,927,2024-07-26 16:42:26,16
2378,Wadala,Mist,84,302.18,5.66,1002,2024-07-26 16:42:26,16
2379,Wadgaon,Clouds,89,297.37,8.53,928,2024-07-26 16:42:27,16
2380,Wadner,Rain,87,299.16,5.74,972,2024-07-26 16:42:27,16
2381,Wagholi,Clouds,69,300.25,10.75,934,2024-07-26 16:42:29,16
2382,Wai,Clouds,83,296.45,5.31,906,2024-07-26 16:42:29,16
2383,Wakad,Clouds,82,298.66,9.04,931,2024-07-26 16:42:30,16
2384,Walgaon,Clouds,87,298.96,7.64,961,2024-07-26 16:42:30,16
2385,Walki,Clouds,68,300.26,12.12,926,2024-07-26 16:42:31,16
2386,Wani,Rain,88,298.62,7.1,974,2024-07-26 16:42:31,16
2387,Wardha,Rain,88,298.61,7.25,968,2024-07-26 16:42:32,16
2388,Warora,Rain,89,298.85,6.45,975,2024-07-26 16:42:33,16
2389,Warud,Clouds,94,298.14,3.5,948,2024-07-26 16:42:33,16
2390,Wāshīm,Rain,74,300.44,10.01,941,2024-07-26 16:42:35,16
2391,Yāval,Rain,84,299.92,6.8,966,2024-07-26 16:42:36,16
2392,Yavatmal,Rain,86,298.56,6.42,961,2024-07-26 16:42:37,16
